Identifiant;Nom générique;Nom de la manifestation;Descriptif court;Descriptif long;Date début;Date fin;Horaires;Dates affichage - horaires;Modification dernière minute;Lieu - nom;Lieu - adresse 1;Lieu - adresse 2;Lieu - adresse 3;Code postal;Commune;Type de manifestation;Catégorie de la manifestation;Thème de la manifestation;Station métro/Tram à proximité;GoogleMap latitude;GoogleMap longitude;Réservation téléphone;Réservation email;Réservation site internet;Manifestation gratuite;Tarif normal;Tarif enfant;Tranche âge enfant;Geo Point
FMAMID031V50IQ68;;BORN IN 90;"LOVE, DANCE & PARTY…
BORN IN 90
le concert événement";"‘’On regardait Fan de, le Hit Machine et on rêvait de voir toutes ces stars en vraies.
C’était nos années collège, aujourd’hui on va se rattraper !’’

Produit par le producteur des tournées RFM Party 80, Génération Dance Machine, Stars 80, The Voice Tour, Danse avec les Stars, des comédies musicales Flashdance et Priscilla Folle du Désert …, BORN IN 90 sera le spectacle de toutes les démesures, avec les grandes stars de cette décennie, un ballet de 10 danseurs, des musiciens en Live, un son d’anthologie, un méga show de lumières, d’images et d’effets spéciaux.";2020-11-20;2020-11-20;A 20h.;Le 20/11/2020 - A 20h.;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;Musique;Concert;;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/born-in-90-2221.html;;;;;43.598264,1.4092542
FMAMID031V50ISH5;;CHRISTOPHE MAE;Christophe Maé enfin de retour ! Depuis plus d’une décennie, le chanteur enchaîne les succès, chacune de ses tournées crée l’événement.;Christophe Maé sortira son nouveau single « Les gens » le 4 septembre, extrait de son nouvel album à paraître à l’automne, et remontera sur scène dans toute la France en 2020. Ce prochain show ambitieux et généreux nous réserve de nombreuses surprises !;2020-11-26;2020-11-26;A 20h.;Le 26/11/2020 - A 20h.;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;Musique;Concert;;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/christophe-mae-2235.html;;;;;43.598264,1.4092542
FMAMID031V50IBGN;;CIMES DE LA MODERNITÉ HAPPY HOUR : L’ANNÉE LUDWIG · IV (ANNULE);Une heure consacrée aux Chefs-d'oeuvre du grand répertoire, afin de découvrir les plus belles pages symphoniques.;Le cycle des Happy Hour participe aux hommages des 250 ans de Beethoven. Geste de défi adressé au nouvel empereur Napoléon, la Symphonie n° 3 « Héroïque » condense la révolte emblématique du musicien allemand.;2020-05-30;2020-05-30;A 18h.;Le 30/05/2020 - A 18h.;ANNULE;HALLE AUX GRAINS;;Place Dupuy;;31000;TOULOUSE;Musique;Concert;Jazz et blues, Musique classique;François Verdier;43.5997775;1.45519132;05 61 63 13 13;;www.web.digitick.com/30-05-2020-happy-hour-concert-halle-aux-grains-zone-toulouse-30-mai-2020-css5-onct-pg101-ri6267195.html;;De 5,00 € à 22,00 €;;;43.5997775,1.45519132
FMAMID031V50IQUK;;CLAUDIO CAPEO (REPORTE AU 5 SEMPTEMBRE);Après une tournée de 2 ans à guichet fermé et un album certifié disque de diamant, Claudio Capéo, toujours armé de son accordéon présente son nouvel album : Tant que rien ne m'arrête.;"Claudio Capéo est un artiste incontournable, vraie révélation musicale de ces deux dernières années, il ne quitte plus le paysage musical depuis sa 1ère apparition en 2016 avec son tube Un homme debout, et depuis, il enchaîne les succès, ça va ça va, Riche, ou encore son duo sur Un peu de rêve avec Vitaa.
Son dernier album s’est classé N°1 des ventes dès sa sortie pendant 5 semaines consécutives et s’est écoulé à plus de 700 000 exemplaires, faisant de cet opus le plus gros succès pour un artiste révélation.";2020-06-11;2020-06-11;A 20h.;Le 11/06/2020 - A 20h.;REPORTE;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;Musique;Concert;;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/claudio-capeo-2148.html;;;;;43.598264,1.4092542
FMAMID031V50I5EF;;EXPOSITION : « WISIGOTHS, ROIS DE TOULOUSE »;Loin des clichés, le MSR dévoile l’incroyable histoire des Wisigoths : chassés par les Huns, ils ont traversé l’Europe et défié l’empire romain avant d’établir leur royaume à Toulouse.;15 siècles plus tard, ils reviennent dans leur capitale pour une exposition unique en son genre ! De batailles en trésors, de runes mystérieuses en pratiques corporelles étonnantes, venez faire connaissance avec ce peuple méconnu grâce à des découvertes archéologiques inédites.;2020-06-02;2020-12-27;Du mardi au dimanche de 10h à 18h;Du 02/06/2020 au 27/12/2020 - Du mardi au dimanche de 10h à 18h;;MUSEE SAINT RAYMOND, MUSEE D'ARCHEOLOGIE DE TOULOUSE;;1 Ter Place Saint-Sernin;;31000;TOULOUSE;Culturelle;Exposition;Musée;Capitole;43.6079678;1.44114936;05 61 22 31 44;msr.web@mairie-toulouse.fr;www.SaintRaymond.toulouse.fr;;;;8 - 12 ans  /  plus de 12 ans;43.6079678,1.44114936
FMAMID031V50IOUT;;EXPOSITION : SANS RÉSERVES - LES 20 ANS DES ABATTOIRS;"Les nouveautés 60's et 70's de la collection historique. 
Cette exposition souligne les acquisitions et les dépôts récents, notamment d’œuvres d’artistes femmes, dans la collection historiques.";"Tout au long de l’année 2020, les Abattoirs fêtent avec le public les 20 ans de l'établissement. Intitulé ""Sans réserves"", ce programme se décline sur trois temps forts, avec dès le 28 février ""Sans réserves : les nouveautés 60's et 70's de la collection historique"" qui souligne les acquisitions et les dépôts récents, notamment d’œuvres d’artistes femmes, dans la collection

Avec les œuvres de Renate, Bertlmann, Raymond Hains, Alain Jacquet, Jacqueline de Jong, Liliana Porter, Judit Reigl, Daniel Spoerri, Jacques Villeglé...

À partir du mois de juin et pour tout l'été, l’accrochage est participatif et permet au public de choisir les œuvres qui pour lui ont marqué l’histoire des Abattoirs et leurs visites. Enfin, la troisième déclinaison se fait dans toute l'Occitanie. Les expositions ""Sans réserves : hors-les-murs"" soulignent combien les expositions et les diffusions en région s’élaborent dans la co-construction.

MESURES SANITAIRES: 
L'entrée se fera uniquement allées Charles de Fitte, les entrées et
sorties seront différenciées. 100 personnes maximum pourront être accueillies en même temps dans le musée. Pour accéder aux expositions, les visiteurs devront porter obligatoirement un masque (non fourni), excepté en-dessous de 11 ans. Les vestiaires seront fermés et les sacs volumineux ne seront
pas acceptés. Il n'y aura pas de visites guidées, ni d'accueil de groupes. Du gel hydroalcoolique sera à disposition à l'entrée et pour l'accès aux toilettes.";2020-06-03;2020-09-20;Du mercredi au dimanche de 12h à 18h.;Du 03/06/2020 au 20/09/2020 - Du mercredi au dimanche de 12h à 18h.;;LES ABATTOIRS, MUSEE D'ART MODERNE ET CONTEMPORAIN;;76 Allée Charles de Fitte;;31300;TOULOUSE;Culturelle;Exposition;Art contemporain;Saint Cyprien - République;43.6003101;1.4297862;05 34 51 10 60;;www.lesabattoirs.org;;De  € à 0,00 €  -  De  € à 5,00 €;;;43.6003101,1.4297862
FMAMID031V50IS8U;;FAIRE SAVOIR TEST LUNDI ET JEUDI;sdsdssdsqdq;ssdssdsdqsds;;;;Le 30/03/2020 Le 02/04/2020 Le 13/04/2020 Le 27/04/2020 Le 30/04/2020 Le 11/05/2020 Le 14/05/2020 Le 25/05/2020 Le 28/05/2020 Le 11/06/2020 Le 22/06/2020 Le 25/06/2020 Le 06/07/2020 Le 09/07/2020 Le 20/07/2020 Le 23/07/2020 Le 03/08/2020 Le 06/08/2020 Le 17/08/2020 Le 31/08/2020 Le 03/09/2020 Le 14/09/2020 Le 17/09/2020 Le 28/09/2020 Le 01/10/2020 Le 12/10/2020 Le 15/10/2020 Le 26/10/2020 Le 29/10/2020 Le 09/11/2020 Le 12/11/2020 Le 23/11/2020 Le 26/11/2020 Le 07/12/2020 Le 10/12/2020 Le 21/12/2020 Le 24/12/2020;;AMANDINE TEST;;;;31500;TOULOUSE;;;;;43.600568;1.433106;;;;;;;;43.600568,1.433106
FMAMID031V50GQO8;;GRAFF TOUR;En raison des consignes de sécurité liées au Covid-19, nos visites guidées sont annulées jusqu'au 31 mai.;"Visite de l'office de tourisme de Toulouse.

Découvrez ses origines et ses codes, les artistes qui ont marqué Toulouse des années 1990 à aujourd'hui et, bien sûr, les belles oeuvres encore visibles dans nos rues, certaines faites lors de Festivals comme le Latinograff ou Rose Béton. 

Le street art s'est fait une vraie place dans le monde artistique actuel. Découvrez ses origines et ses codes, les artistes qui ont marqué Toulouse des années 1990 à aujourd'hui et, bien sûr, les belles oeuvres encore visibles dans nos rues, certaines faites lors de Festivals comme le Latinograff ou Rose Béton.

RDV place des Tiercerettes. Réservation conseillée, nombre limité de places. Visite en bus et à pied, accompagné d'un graffeur et d'une guide de l'office de tourisme.

Nous terminerons la visite à un endroit éloigné du point de départ mais près d'une station de métro.";2020-06-14;2020-06-14;A 15h.;Le 14/06/2020 - A 15h.;;PLACE ARNAUD BERNARD;;Place Arnaud Bernard;;31000;TOULOUSE;Culturelle;Visites guidées;Art contemporain, Arts de la rue;Compans Caffarelli;43.610462;1.43905;08 92 18 01 80 (0,45 € TTC/min);infos@toulouse-tourisme.com;resavacances.toulouse-tourisme.com/fr/evenements;;15,00 €;;plus de 12 ans;43.610462,1.43905
FMAMID031V50ISGR;;GREASE;"La tournée événement pour la première fois en France!
Les 50 ans en 2021.";"Eté 58, un amour de vacances brisé par la rentrée scolaire. Danny, Chef de bande en blouson noir et Sandy, jeune australienne de bonne famille se retrouvent inscrits dans le même lycée ; le père de Sandy a accepté une mutation professionnelle à la fin de l’été. Des retrouvailles mouvementées, des rires, des larmes, des souvenirs enfouis, des projets d’avenir. Les T Birds mené par Danny Zuko et les Pink Ladies par la tumultueuse Rizzo animent les journées au lycée de Rydell : nouvelle saison du championnat de football, pompom girl, soirée entre filles, après-midi mécanique entre garçons, bal, détente au Burger palace, course de voitures. La jeunesse américaine se libère et se divertit sur des musiques rock'n roll.

Jim Jacobs et Warren Casey créent en 1971 un nouveau genre de spectacle, à Chicago, la comédie musicale. Ils tentent leur chance à New-York en 1972 et produisent Grease à l’Eden Theatre. Le public applaudit, la presse est confuse par tant de nouveautés, les professionnels du spectacle les récompensent par 7 nominations aux Tony Awards. Le spectacle s’installe à Broadway et triomphe. En 1978, l’histoire est adaptée au cinéma par Randal Kleiser avec John Travolta et Olivia Newton-John. Grease devient un succès mondial.";2020-10-24;2020-10-24;A 20h30;Le 24/10/2020 - A 20h30;REPORTE;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31000;TOULOUSE;Musique;Concert;Musique de variété;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/grease-2246.html;;;;8 - 12 ans  /  plus de 12 ans;43.598264,1.4092542
FMAMID031V50ISGV;;HOSHI;Nouvelle tournée !;Après une tournée de plus de 100 dates pour présenter son premier album ‘il suffit d’y croire', certifié disque de platine, Hoshi prépare son second opus et revient pour une nouvelle tournée dans les Zénith de France à l’automne 2020 !;2020-11-05;2020-11-05;A 20h;Le 05/11/2020 - A 20h;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;Musique;Concert;Musique de variété;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/hoshi-2214.html;;;;;43.598264,1.4092542
FMAMID031V50CINU;;JEU CONCOURS GAGNEZ UNE NUIT AU MUSEUM !;Pour découvrir l’Écho des réserves, le Muséum lance un grand jeu concours. Il suffit de répondre à trois questions dont les réponses sont cachées entre les pages de l’Écho des réserves. Le gagnant sera tiré au sort parmi les personnes ayant répondu juste aux trois questions.;"L’Écho des réserves est un nouvel espace dédié à l’histoire et à la vie des objets et des personnalités qui ont fait le Muséum ! On y trouve pêle-mêle la vie du photographe Eugène Trutat, premier conservateur du Muséum, l’histoire de la découverte du Dryopithecus fontani, une espèce de grand singe trouvé lors de fouilles du côté de Saint-Gaudens, ou la collection de poupées Iny Karajà ramenées d’une mission de collecte au Brésil...

Le Muséum de Toulouse conserve plus de 2 millions de spécimens. Seule une petite part est exposée, le reste étant entreposé dans ses réserves. Des réserves que de nombreux visiteurs, mais aussi des étudiants, des chercheurs et des amateurs, rêvent de découvrir… C’est désormais possible, en partie tout au moins, grâce à l’Écho des réserves, depuis ce 2 mai sur le site web du Muséum. La date du 2 mai n’est pas due au hasard. Elle correspondrait à l’installation des premières collections par Philippe Picot de Lapeyrouse dans l’ancien  monastère des Carmes Déchaussés, qui deviendra plus tard le Muséum, le 13 floréal an IV, autrement dit le 2 mai 1796.";2020-05-02;2020-05-31;;Du 02/05/2020 au 31/05/2020;;MUSEUM DE TOULOUSE;;35 Allées Jules-Guesde;;31000;TOULOUSE;Culturelle, Insolite;Concours;Musée;Palais de justice;43.5942958;1.4492487;05 67 73 84 84;museum@toulouse-metropole.fr;www.museum.toulouse.fr;Oui;;;;43.5942958,1.4492487
FMAMID031V50IRAZ;;LA FOIRE INTERNATIONALE DE TOULOUSE;88e édition de la Foire Internationale de Toulouse !;"Foire Internationale de Toulouse prévu initialement en juin 2020, au MEETT.

Avec au cœur de son métier, les rencontres et les échanges humains, Toulouse Événements fait et a toujours fait de la sécurité une de ses priorités envers ses collaborateurs, visiteurs, partenaires exposants, prestataires quels que soient les événements.

Dans ce contexte ainsi que dans un souci de prévenance, en application des dernières décisions des pouvoirs publics et de l’évolution de l’épidémie : la 88e Foire Internationale de Toulouse qui devait se tenir du 20 au 29 juin 2020l prochain est reportée du 26 septembre au 5 octobre au MEETT, nouveau Parc des Expositions de Toulouse.

La Foire de Toulouse, 1er événement économique de la Région et véritable moteur de l’économie régionale, se tiendra pour la première fois au MEETT, nouvel équipement doté d’un Parc des Expositions et d’un Centre de Conventions.

Toulouse Événements réaffirme ainsi sa détermination à préserver la santé de tous, d’assurer la continuité des affaires des 600 exposants de cet événement et la satisfaction de ses clients, et ce dans les meilleures conditions.";2020-09-26;2020-10-05;Tous les jours de 10h à 19h non stop. Nocturnes jusqu'à 22h.;Du 26/09/2020 au 05/10/2020 - Tous les jours de 10h à 19h non stop. Nocturnes jusqu'à 22h.;;MEET;Parc des Expositions et Centre de Conventions - MEETT;Chemin de l’Enseigure;;31840;AUSSONNE;Manifestation commerciale;Foire ou salon;;Palais de Justice;43.663308;1.3541861;;;www.foiredetoulouse.com;;De 4,50 € à 7,00 €;;4 - 7 ans  /  8 - 12 ans;43.663308,1.3541861
FMAMID031V50CQ66;;LE GRAND BLEU;"Ciné-concert Le Grand Bleu, initialement prévue le 24 mars 2020. 
Le 11 mai 1988, Le Grand Bleu de Luc Besson sortait au cinéma.
Pour célébrer les 30 ans du film, deux représentations exceptionnelles ont eu lieu à La Seine Musicale en mai 2018 (complet).";"Eric Serra et ses musiciens nous invitent à redécouvrir cette œuvre incontournable du cinéma français, qu’ils interprètent sur scène à l’identique pendant la projection du film, pour une expérience immersive exceptionnelle.
Bande originale de tous les superlatifs (Victoire puis César de la meilleure musique de film, nombreux disques d’or et platine avec plus de trois millions d’exemplaires vendus …), la musique d’Eric Serra retranscrit parfaitement les sentiments les plus profonds du héros du film (Jacques Mayol) mais également ses sensations lors des plongées.

La musique est un vecteur d’émotions, et Eric Serra l’a bien compris en offrant au public ses meilleures partitions. 
Jamais une bande originale de film n’aura eu autant d’âme que dans Le Grand Bleu.

La date du ciné-concert Le Grand Bleu, initialement prévue le 24 mars 2020 au Zénith Toulouse Métropole, est reportée au 23 novembre 2020.
Les billets restent valables pour cette nouvelle date.
Les personnes ne pouvant se rendre au concert reporté, sont invitées à se rapprocher de leur point de vente pour effectuer une demande de remboursement.";2020-11-23;2020-11-23;A 20h.;Le 23/11/2020 - A 20h.;REPORTE;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;;Concert, Spectacle;;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/le-grand-bleu-2179.html;;;;;43.598264,1.4092542
FMAMID031V50IQUQ;;LE LAC DES CYGNES 2020;Ballet le plus joué au monde, Le Lac des Cygnes est de retour en 2020 pour une grande tournée en France et en Europe. A l’image des années précédentes, une nouvelle compagnie russe présentera cet intemporel chef-d’œuvre classique.;"Report du concert prévu initialement le 04 avril. 

Ce ballet nous plonge dans la folle histoire d’amour du Prince Siegfried et de la Princesse Odette. Cette dernière est malheureusement prisonnière du célèbre sort du magicien Rothbart : elle se transforme en cygne le jour et redevient femme la nuit. Seule la promesse d’un amour éternel pourra la libérer de cet ensorcellement. Siegfried promet alors à Odette de l’épouser lors du bal donné en son honneur. Échapperont-ils aux fourberies de Rothbart et de sa fille Odile ? Le Prince parviendra-t-il à sauver sa promise ?

Créé en 1875 par le compositeur russe Piotr Tchaïkovsky, c’est en 1895 avec la reprise du chorégraphe Marius Petipa que Le Lac des Cygnes deviendra le plus grand succès classique de tous les temps.

Entre Pas de deux, duos romantiques et Danse des Petits Cygnes, les danseurs, accompagnés par l’orchestre, interpréteront tout en élégance cette œuvre magistrale.

Symbole du ballet romantique, Le Lac des Cygnes envoûte et continue d’enchanter des générations de spectateurs.";2020-10-30;2020-10-30;A  20h30;Le 30/10/2020 - A  20h30;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31000;TOULOUSE;Culturelle;Spectacle;;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/le-lac-des-cygnes-2020-2174.html;;;;plus de 12 ans;43.598264,1.4092542
